,giniCoefficient,shannonsEntropy,DAI.netSwapFlow,DAI.netLPFlow,USDC.netSwapFlow,USDC.netLPFlow,USDT.netSwapFlow,USDT.netLPFlow
2023-03-28 04:24:00,0.13308741943418886,1.5324239416206251,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:25:00,0.13308741943418886,1.5324239416206251,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:26:00,0.13308741943418886,1.5324239416206251,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:27:00,0.13308741943418886,1.5324239416206251,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:28:00,0.13308749472102827,1.5324238487370123,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:29:00,0.13308760765128733,1.5324237094115936,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:30:00,0.13308760765128733,1.5324237094115936,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:31:00,0.1330970185057544,1.53241209787923,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:32:00,0.1330970185057544,1.53241209787923,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:33:00,0.1330970185057544,1.53241209787923,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:34:00,0.1330970185057544,1.53241209787923,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:35:00,0.1330970185057544,1.53241209787923,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:36:00,0.13309764589600817,1.5324113236946657,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:37:00,0.13309858698138885,1.5324101624178192,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:38:00,0.12346169503575602,1.5380218556727656,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:39:00,0.10765059212322312,1.5479147349031408,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:40:00,0.11035141354454944,1.5449698007006898,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:41:00,0.1076434530786625,1.547918564565448,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:42:00,0.11035141354454944,1.5449698007006898,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:43:00,0.1076434530786625,1.547918564565448,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:44:00,0.11035141354454944,1.5449698007006898,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:45:00,0.10899743331160597,1.5464441826330688,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:46:00,0.1076434530786625,1.547918564565448,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:47:00,0.11035141354454944,1.5449698007006898,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:48:00,0.1076434530786625,1.547918564565448,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:49:00,0.11035141354454944,1.5449698007006898,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:50:00,0.1077416119433593,1.5478846627935465,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:51:00,0.11064589013863983,1.5448680953849858,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:52:00,0.1078397708080561,1.5478507610216454,0.0,0,0.0,10000000.0,0.0,0.0
2023-03-28 04:53:00,0.11064492654841092,1.544866642278674,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:54:00,0.10783912841457015,1.5478497922841041,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:55:00,0.11064492654841092,1.544866642278674,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:56:00,0.10783912841457015,1.5478497922841041,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:57:00,0.10891359281989854,1.5457545048432586,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:58:00,0.10264512722903303,1.5505133799778577,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 04:59:00,0.10718225909138616,1.546642367407843,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:00:00,0.10264512722903303,1.5505133799778577,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:01:00,0.10493313314474054,1.5485607307423508,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:02:00,0.10724049113353651,1.5465909522797916,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:03:00,0.10277316739260978,1.5504002776749013,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:04:00,0.10726761920043733,1.546566965872539,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:05:00,0.10277316739260978,1.5504002776749013,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:06:00,0.10726761920043733,1.546566965872539,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:07:00,0.10277316739260978,1.5504002776749013,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:08:00,0.10726761920043733,1.546566965872539,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:09:00,0.10277316739260978,1.5504002776749013,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:10:00,0.10726761920043733,1.546566965872539,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:11:00,0.10277316739260978,1.5504002776749013,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:12:00,0.10737775205839584,1.546555879100718,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:13:00,0.10310356596648532,1.5503670173594384,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:14:00,0.10748788491635435,1.5465447923288969,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:15:00,0.10310356596648532,1.5503670173594384,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:16:00,0.10748788491635435,1.5465447923288969,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:17:00,0.10529572544141982,1.5484559048441675,0.0,0,0.0,-42652473692.0,0.0,0.0
2023-03-28 05:18:00,0.10310356596648532,1.5503670173594384,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:19:00,0.10750321255630961,1.5465312847026667,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:20:00,0.10311668793237867,1.5503528601917673,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:21:00,0.1074933430622701,1.546537388974341,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:22:00,0.10311175318535892,1.5503559123276045,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:23:00,0.1074933430622701,1.546537388974341,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:24:00,0.10497857847296241,1.54941166310209,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:25:00,0.10936016834987361,1.5455931397488265,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:26:00,0.10597567324669802,1.548867083143565,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:27:00,0.1095512147396751,1.5453757737115232,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:28:00,0.10603935537663185,1.5487946277977973,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:29:00,0.1095512147396751,1.5453757737115232,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:30:00,0.10603935537663185,1.5487946277977973,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:31:00,0.1095512147396751,1.5453757737115232,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:32:00,0.10603935537663185,1.5487946277977973,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:33:00,0.10779528505815347,1.54708520075466,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:34:00,0.1095512147396751,1.5453757737115232,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:35:00,0.10603935537663185,1.5487946277977973,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:36:00,0.1095512147396751,1.5453757737115232,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:37:00,0.10603935537663185,1.5487946277977973,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:38:00,0.1095512147396751,1.5453757737115232,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:39:00,0.10603935537663185,1.5487946277977973,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:40:00,0.1095512147396751,1.5453757737115232,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:41:00,0.10603935537663185,1.5487946277977973,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:42:00,0.1095512147396751,1.5453757737115232,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:43:00,0.10603935537663185,1.5487946277977973,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:44:00,0.1095512147396751,1.5453757737115232,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:45:00,0.10603935537663185,1.5487946277977973,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:46:00,0.10955737697205241,1.5453718473239173,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:47:00,0.10605167984138646,1.5487867750225854,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:48:00,0.10956970143680703,1.5453639945487054,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:49:00,0.10670573872843597,1.5480565165132436,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:50:00,0.10472573754859353,1.549964133095703,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:51:00,0.10868573990827841,1.546148899930784,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:52:00,0.10472573754859353,1.549964133095703,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:53:00,0.10868573990827841,1.546148899930784,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:54:00,0.10472573754859353,1.549964133095703,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:55:00,0.10868556930553326,1.5461487175498985,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:56:00,0.10472522574035806,1.5499635859530465,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:57:00,0.10868539870278808,1.546148535169013,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:58:00,0.10472522574035806,1.5499635859530465,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 05:59:00,0.10868539870278808,1.546148535169013,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:00:00,0.10472522574035806,1.5499635859530465,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:01:00,0.10868539870278808,1.546148535169013,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:02:00,0.10472522574035806,1.5499635859530465,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:03:00,0.10868539870278808,1.546148535169013,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:04:00,0.10472522574035806,1.5499635859530465,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:05:00,0.10670531222157308,1.5480560605610298,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:06:00,0.10868539870278808,1.546148535169013,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:07:00,0.10472522574035806,1.5499635859530465,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:08:00,0.10868539870278808,1.546148535169013,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:09:00,0.10472522574035806,1.5499635859530465,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:10:00,0.10868539870278808,1.546148535169013,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:11:00,0.10472522574035806,1.5499635859530465,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:12:00,0.1088283628574717,1.546024518827679,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:13:00,0.10493967197238348,1.5497775614410458,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:14:00,0.1088283628574717,1.546024518827679,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:15:00,0.10493967197238348,1.5497775614410458,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:16:00,0.1088283628574717,1.546024518827679,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:17:00,0.10539533243027872,1.549370269260363,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:18:00,0.10973510416312116,1.5452127861027822,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:19:00,0.10629967919190209,1.548560058886386,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:20:00,0.10973489468521003,1.5452129791681528,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:21:00,0.10801718219960049,1.5468866155599548,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:22:00,0.10629946971399096,1.5485602519517565,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:23:00,0.10973482182149372,1.5452130404541278,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:24:00,0.10629939685027465,1.5485603132377315,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:25:00,0.10973478538963555,1.545213071097115,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:26:00,0.10629939685027465,1.5485603132377315,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:27:00,0.10973478538963555,1.545213071097115,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:28:00,0.10629939685027465,1.5485603132377315,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:29:00,0.10973478538963555,1.545213071097115,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:30:00,0.10629939685027465,1.5485603132377315,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:31:00,0.11035712979934131,1.544886027673666,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:32:00,0.1072329134648333,1.5480697481025574,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:33:00,0.11035712979934131,1.544886027673666,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:34:00,0.1072329134648333,1.5480697481025574,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:35:00,0.11035712979934131,1.544886027673666,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:36:00,0.1072329134648333,1.5480697481025574,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:37:00,0.10879502163208732,1.5464778878881118,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:38:00,0.1103568448140789,1.544886126593683,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:39:00,0.10723234349430846,1.5480699459425917,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:40:00,0.11035627484355404,1.5448863244337172,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:41:00,0.10723234349430846,1.5480699459425917,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:42:00,0.11035627484355404,1.5448863244337172,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:43:00,0.10723234349430846,1.5480699459425917,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:44:00,0.11035627484355404,1.5448863244337172,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:45:00,0.10723234349430846,1.5480699459425917,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:46:00,0.11035627484355404,1.5448863244337172,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:47:00,0.10723234349430846,1.5480699459425917,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:48:00,0.11035627484355404,1.5448863244337172,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:49:00,0.10723234349430846,1.5480699459425917,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:50:00,0.11035627484355404,1.5448863244337172,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:51:00,0.10723236019739708,1.5480699370944535,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:52:00,0.11035629154664268,1.544886315585579,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:53:00,0.10879433004779203,1.5464781241279817,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:54:00,0.10723236854894139,1.5480699326703844,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:55:00,0.11035629154664268,1.544886315585579,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:56:00,0.11098705751074947,1.5488641480994918,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:57:00,0.11244887581938774,1.550454830747165,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:58:00,0.11244887581938774,1.550454830747165,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 06:59:00,0.11244887581938774,1.550454830747165,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:00:00,0.11244887581938774,1.550454830747165,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:01:00,0.11680477522573626,1.546658293458869,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:02:00,0.12445465941613887,1.5398833647042556,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:03:00,0.11245670173453871,1.5504477375217889,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:04:00,0.11245670173453871,1.5504477375217889,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:05:00,0.11245670173453871,1.5504477375217889,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:06:00,0.11245679744248589,1.55044779923369,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:07:00,0.11845596769918032,1.5451657362487259,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:08:00,0.11245708456632741,1.5504479843693937,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:09:00,0.11297521684578686,1.5498007752996825,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:10:00,0.11970374610772709,1.5441321619819923,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:11:00,0.11245708456632741,1.5504479843693937,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:12:00,0.12207288477827674,1.5420122229838784,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:13:00,0.12045559541013129,1.5434049868751698,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:14:00,0.11245708456632741,1.550447984369394,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:15:00,0.11254308388817397,1.5503699463928513,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:16:00,0.11254308388817397,1.5503699463928513,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:17:00,0.11254308388817397,1.5503699463928513,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:18:00,0.11852046719056523,1.545107207766319,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:19:00,0.11852046719056523,1.545107207766319,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:20:00,0.1244978504929565,1.5398444691397868,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:21:00,0.12210689717199999,1.5419495645903996,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:22:00,0.12688880381391301,1.5377393736891738,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:23:00,0.12208929262309247,1.5419720773440586,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:24:00,0.1267108591930976,1.537919686327465,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:25:00,0.12414101168545566,1.54018268696722,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:26:00,0.12163705969120311,1.5423729332009253,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:27:00,0.1265462379118692,1.5380591406856223,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:28:00,0.12157789964864674,1.5424128575012106,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:29:00,0.1265067978834983,1.5380857568858126,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:30:00,0.12163346284584471,1.5423716586292184,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:31:00,0.1266893655485147,1.5379733479586506,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:32:00,0.12169013639278337,1.5423552799201066,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:33:00,0.12663939622949066,1.537993488479657,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:34:00,0.12164016707375933,1.5423754204411129,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:35:00,0.1266196542395715,1.5380067769810164,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:36:00,0.12158094110400182,1.5424152859451912,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:37:00,0.12656050179449646,1.53804656325001,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:38:00,0.12152182542126799,1.5424550325966422,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:39:00,0.12652106314571504,1.5380729278991674,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:40:00,0.1214627063661784,1.5424946146145213,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:41:00,0.12399186529690547,1.5402837537347729,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:42:00,0.12652102422763253,1.5380728928550245,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:43:00,0.12140604374290156,1.542507797179621,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:44:00,0.12646516780635048,1.53808534266905,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:45:00,0.12137690622926837,1.5425151212132446,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:46:00,0.12646516780635048,1.53808534266905,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:47:00,0.12137690622926837,1.5425151212132446,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:48:00,0.12646513229472722,1.5380853741983973,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:49:00,0.12137685296183354,1.5425151685072656,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:50:00,0.12646513229472722,1.5380853741983973,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:51:00,0.12137685296183354,1.5425151685072656,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:52:00,0.12646513229472722,1.5380853741983973,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:53:00,0.12137685296183354,1.5425151685072656,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:54:00,0.12646513229472722,1.5380853741983973,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:55:00,0.12137739205669103,1.5425148065908074,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:56:00,0.1264654916912989,1.5380851329207585,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:57:00,0.1210175667927427,1.5429714492063704,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:58:00,0.12347166029405954,1.5408707730252367,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 07:59:00,0.12592575379537638,1.5387700968441032,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:00:00,0.1210175667927427,1.5429714492063704,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:01:00,0.12592575379537638,1.5387700968441032,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:02:00,0.1210246402810324,1.542965167745337,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:03:00,0.12594483809828677,1.5387531416396716,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:04:00,0.1210461932471083,1.542946016399723,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:05:00,0.12523760126993688,1.5393512265859806,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:06:00,0.11986187034779519,1.5439236085279096,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:07:00,0.12515528949874472,1.539404869725129,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:08:00,0.11986116392662143,1.5439232121179056,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:09:00,0.12515458307757096,1.5394044733151253,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:10:00,0.11986081071603456,1.5439230139129037,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:11:00,0.12515458307757096,1.5394044733151253,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:12:00,0.11986081071603456,1.5439230139129037,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:13:00,0.12515512942114532,1.5394040095465062,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:14:00,0.12251100084373442,1.5416636707119975,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:15:00,0.11986710115794759,1.5439242302539202,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:16:00,0.12515877670551298,1.5394052842091361,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:17:00,0.11986710115794759,1.5439242302539202,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:18:00,0.12515877670551298,1.5394052842091361,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:19:00,0.11986710115794759,1.5439242302539202,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:20:00,0.12515882866917868,1.5394053132951273,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:21:00,0.11986734850966858,1.543924258056481,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:22:00,0.1251590635542922,1.5394052234702937,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:23:00,0.11986753143111639,1.5439241391456562,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:24:00,0.1251590635542922,1.5394052234702937,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:25:00,0.11986753143111639,1.5439241391456562,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:26:00,0.1251590635542922,1.5394052234702937,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:27:00,0.11986753143111639,1.5439241391456562,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:28:00,0.1251590635542922,1.5394052234702937,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:29:00,0.11986753143111639,1.5439241391456562,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:30:00,0.1225132974927043,1.5416646813079748,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:31:00,0.1251590635542922,1.5394052234702937,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:32:00,0.11986753143111639,1.5439241391456562,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:33:00,0.1251590635542922,1.5394052234702937,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:34:00,0.11986753143111639,1.5439241391456562,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:35:00,0.1251590635542922,1.5394052234702937,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:36:00,0.11986753143111639,1.5439241391456562,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:37:00,0.1251971755080651,1.5393678573768226,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:38:00,0.11989503027775336,1.5438965956196966,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:39:00,0.12520031182424765,1.5393639081813544,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:40:00,0.11985560787727445,1.5438685677088246,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:41:00,0.12513161415339422,1.5393077611847332,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:42:00,0.11983742956133125,1.5438525126848075,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:43:00,0.12513161415339422,1.5393077611847332,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:44:00,0.11983742956133125,1.5438525126848075,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:45:00,0.12513161415339422,1.5393077611847332,0.0,0,0.0,0.0,0.0,0.0
2023-03-28 08:46:00,0.12242321570599521,1.5416070903607921,0.0,0,0.0,0.0,0.0,0.0
